iso_timestamp,timestamp,index,uuid,name,power.draw,power.limit,utilization.gpu,utilization.memory,memory.used,memory.free,memory.total,clocks.sm,clocks.mem,clocks.gr,temperature.gpu,pstate,ecc.errors.corrected.volatile.total,ecc.errors.uncorrected.volatile.total,clocks_throttle_reasons.sw_power_cap,clocks_throttle_reasons.hw_slowdown,clocks_throttle_reasons.hw_thermal_slowdown,clocks_throttle_reasons.hw_power_brake_slowdown,clocks_throttle_reasons.sw_thermal_slowdown,clocks_throttle_reasons.sync_boost,actual_interval_ms
2026-07-30T06:19:26.006029,2026/07/30 06:19:25.957,0,GPU-e5eb9962-a19e-f7b4-85d1-f4510e408752,NVIDIA B200,194.07,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,42.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,121.307
2026-07-30T06:19:26.127438,2026/07/30 06:19:26.076,0,GPU-e5eb9962-a19e-f7b4-85d1-f4510e408752,NVIDIA B200,194.05,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,42.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,118.923
2026-07-30T06:19:26.254891,2026/07/30 06:19:26.199,0,GPU-e5eb9962-a19e-f7b4-85d1-f4510e408752,NVIDIA B200,194.07,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,42.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,122.175
2026-07-30T06:19:26.378903,2026/07/30 06:19:26.329,0,GPU-e5eb9962-a19e-f7b4-85d1-f4510e408752,NVIDIA B200,194.02,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,42.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,129.531
2026-07-30T06:19:26.506325,2026/07/30 06:19:26.455,0,GPU-e5eb9962-a19e-f7b4-85d1-f4510e408752,NVIDIA B200,194.05,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,42.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,126.382
2026-07-30T06:19:26.638109,2026/07/30 06:19:26.577,0,GPU-e5eb9962-a19e-f7b4-85d1-f4510e408752,NVIDIA B200,194.09,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,42.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,121.998
2026-07-30T06:19:26.760335,2026/07/30 06:19:26.710,0,GPU-e5eb9962-a19e-f7b4-85d1-f4510e408752,NVIDIA B200,194.09,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,42.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,131.462
2026-07-30T06:19:26.889020,2026/07/30 06:19:26.837,0,GPU-e5eb9962-a19e-f7b4-85d1-f4510e408752,NVIDIA B200,194.05,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,42.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,129.249
2026-07-30T06:19:27.102351,2026/07/30 06:19:26.976,0,GPU-e5eb9962-a19e-f7b4-85d1-f4510e408752,NVIDIA B200,194.07,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,42.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,125.923
2026-07-30T06:19:27.452324,2026/07/30 06:19:27.350,0,GPU-e5eb9962-a19e-f7b4-85d1-f4510e408752,NVIDIA B200,194.07,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,42.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,379.271
2026-07-30T06:19:27.580820,2026/07/30 06:19:27.528,0,GPU-e5eb9962-a19e-f7b4-85d1-f4510e408752,NVIDIA B200,194.06,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,42.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,184.323
2026-07-30T06:19:27.708666,2026/07/30 06:19:27.656,0,GPU-e5eb9962-a19e-f7b4-85d1-f4510e408752,NVIDIA B200,194.04,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,42.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,129.06
2026-07-30T06:19:27.843349,2026/07/30 06:19:27.781,0,GPU-e5eb9962-a19e-f7b4-85d1-f4510e408752,NVIDIA B200,194.07,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,42.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,125.117
2026-07-30T06:19:27.968465,2026/07/30 06:19:27.915,0,GPU-e5eb9962-a19e-f7b4-85d1-f4510e408752,NVIDIA B200,194.05,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,42.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,133.748
2026-07-30T06:19:28.089621,2026/07/30 06:19:28.042,0,GPU-e5eb9962-a19e-f7b4-85d1-f4510e408752,NVIDIA B200,194.08,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,42.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,127.266
2026-07-30T06:19:28.213675,2026/07/30 06:19:28.161,0,GPU-e5eb9962-a19e-f7b4-85d1-f4510e408752,NVIDIA B200,194.08,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,42.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,118.664
