timestamp,gpu_index,power_watts,temp_c,gpu_util,vram_used_mb,sm_clock_mhz,mem_clock_mhz,pcie_gen,ecc_corrected_total,ecc_uncorrectable_total
2026-09-20T00:31:42.883670+00:00,0,78.93,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:42.883670+00:00,1,77.92,38.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:42.883670+00:00,2,78.05,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:42.883670+00:00,3,78.66,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:43.956459+00:00,0,78.94,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:43.956459+00:00,1,77.9,38.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:43.956459+00:00,2,78.04,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:43.956459+00:00,3,78.6,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:45.029361+00:00,0,78.98,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:45.029361+00:00,1,77.89,38.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:45.029361+00:00,2,78.03,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:45.029361+00:00,3,78.61,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:46.102635+00:00,0,78.95,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:46.102635+00:00,1,77.87,38.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:46.102635+00:00,2,78.03,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:46.102635+00:00,3,78.64,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:47.176799+00:00,0,78.94,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:47.176799+00:00,1,77.94,38.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:47.176799+00:00,2,78.02,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:47.176799+00:00,3,78.6,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:48.251174+00:00,0,78.98,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:48.251174+00:00,1,77.92,38.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:48.251174+00:00,2,78.03,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:48.251174+00:00,3,78.6,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:49.323720+00:00,0,78.94,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:49.323720+00:00,1,77.9,38.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:49.323720+00:00,2,78.02,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:49.323720+00:00,3,78.58,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:50.397003+00:00,0,78.93,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:50.397003+00:00,1,77.9,38.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:50.397003+00:00,2,78.0,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:50.397003+00:00,3,78.56,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:51.470590+00:00,0,78.94,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:51.470590+00:00,1,77.9,38.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:51.470590+00:00,2,78.02,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:51.470590+00:00,3,78.6,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:52.546668+00:00,0,78.96,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:52.546668+00:00,1,77.95,38.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:52.546668+00:00,2,78.0,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:52.546668+00:00,3,78.54,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:53.620363+00:00,0,78.91,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:53.620363+00:00,1,77.89,38.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:53.620363+00:00,2,77.98,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:53.620363+00:00,3,78.56,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:54.693910+00:00,0,78.93,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:54.693910+00:00,1,77.89,38.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:54.693910+00:00,2,77.96,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:54.693910+00:00,3,78.59,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:55.770138+00:00,0,78.89,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:55.770138+00:00,1,77.88,38.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:55.770138+00:00,2,77.99,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:55.770138+00:00,3,78.66,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:56.843797+00:00,0,78.87,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:56.843797+00:00,1,77.89,38.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:56.843797+00:00,2,77.91,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:56.843797+00:00,3,78.61,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:57.917383+00:00,0,78.81,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:57.917383+00:00,1,77.86,38.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:57.917383+00:00,2,77.94,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:57.917383+00:00,3,78.64,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:58.990498+00:00,0,78.8,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:58.990498+00:00,1,77.86,38.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:58.990498+00:00,2,77.9,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:31:58.990498+00:00,3,78.68,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:00.065478+00:00,0,78.8,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:00.065478+00:00,1,77.83,38.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:00.065478+00:00,2,77.88,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:00.065478+00:00,3,78.69,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:01.138660+00:00,0,78.8,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:01.138660+00:00,1,77.85,38.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:01.138660+00:00,2,77.9,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:01.138660+00:00,3,78.53,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:02.213073+00:00,0,78.82,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:02.213073+00:00,1,77.83,38.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:02.213073+00:00,2,77.9,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:02.213073+00:00,3,78.55,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:03.287037+00:00,0,78.79,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:03.287037+00:00,1,77.86,37.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:03.287037+00:00,2,77.91,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:03.287037+00:00,3,78.51,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:04.367639+00:00,0,78.82,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:04.367639+00:00,1,77.84,37.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:04.367639+00:00,2,77.9,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:04.367639+00:00,3,78.63,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:05.442692+00:00,0,78.86,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:05.442692+00:00,1,77.84,37.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:05.442692+00:00,2,77.91,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:05.442692+00:00,3,78.51,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:06.515516+00:00,0,78.87,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:06.515516+00:00,1,77.85,37.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:06.515516+00:00,2,77.89,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:06.515516+00:00,3,78.57,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:07.590115+00:00,0,78.86,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:07.590115+00:00,1,77.84,37.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:07.590115+00:00,2,77.9,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:07.590115+00:00,3,78.68,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:08.662708+00:00,0,78.86,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:08.662708+00:00,1,77.83,37.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:08.662708+00:00,2,77.89,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:08.662708+00:00,3,78.62,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:09.735848+00:00,0,78.79,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:09.735848+00:00,1,77.82,37.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:09.735848+00:00,2,77.9,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:09.735848+00:00,3,78.62,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:10.809448+00:00,0,78.76,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:10.809448+00:00,1,77.82,37.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:10.809448+00:00,2,77.88,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:10.809448+00:00,3,78.6,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:11.882241+00:00,0,78.79,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:11.882241+00:00,1,77.82,37.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:11.882241+00:00,2,77.85,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:11.882241+00:00,3,78.53,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:12.956459+00:00,0,78.74,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:12.956459+00:00,1,77.79,37.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:12.956459+00:00,2,77.82,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:12.956459+00:00,3,78.48,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:14.031674+00:00,0,78.74,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:14.031674+00:00,1,77.79,37.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:14.031674+00:00,2,77.82,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:14.031674+00:00,3,78.5,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:15.104461+00:00,0,78.74,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:15.104461+00:00,1,77.81,37.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:15.104461+00:00,2,77.82,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:15.104461+00:00,3,78.53,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:16.176980+00:00,0,78.73,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:16.176980+00:00,1,77.81,37.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:16.176980+00:00,2,77.79,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:16.176980+00:00,3,78.45,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:17.253502+00:00,0,78.69,32.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:17.253502+00:00,1,77.75,37.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:17.253502+00:00,2,77.79,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:17.253502+00:00,3,78.46,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:18.326864+00:00,0,78.73,32.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:18.326864+00:00,1,77.71,37.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:18.326864+00:00,2,77.8,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:18.326864+00:00,3,78.57,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:19.401245+00:00,0,78.67,32.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:19.401245+00:00,1,77.76,37.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:19.401245+00:00,2,77.79,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:19.401245+00:00,3,78.56,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:20.474204+00:00,0,78.66,32.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:20.474204+00:00,1,77.76,37.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:20.474204+00:00,2,77.78,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:20.474204+00:00,3,78.44,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:21.548593+00:00,0,78.68,32.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:21.548593+00:00,1,77.76,37.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:21.548593+00:00,2,77.75,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:21.548593+00:00,3,78.49,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:22.622549+00:00,0,78.64,32.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:22.622549+00:00,1,77.73,37.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:22.622549+00:00,2,77.77,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:22.622549+00:00,3,78.45,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:23.696384+00:00,0,78.64,32.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:23.696384+00:00,1,77.75,37.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:23.696384+00:00,2,77.76,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:23.696384+00:00,3,78.47,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:24.769706+00:00,0,78.65,32.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:24.769706+00:00,1,77.73,37.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:24.769706+00:00,2,77.78,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:24.769706+00:00,3,78.47,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:25.844495+00:00,0,78.66,32.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:25.844495+00:00,1,77.73,37.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:25.844495+00:00,2,77.77,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:25.844495+00:00,3,78.47,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:26.918632+00:00,0,78.63,32.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:26.918632+00:00,1,77.7,37.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:26.918632+00:00,2,77.78,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:26.918632+00:00,3,78.53,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:27.990511+00:00,0,78.67,32.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:27.990511+00:00,1,77.7,37.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:27.990511+00:00,2,77.76,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:27.990511+00:00,3,78.53,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:29.063470+00:00,0,78.66,32.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:29.063470+00:00,1,77.68,37.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:29.063470+00:00,2,77.79,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:29.063470+00:00,3,78.5,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:30.135806+00:00,0,78.63,32.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:30.135806+00:00,1,77.68,37.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:30.135806+00:00,2,77.74,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:30.135806+00:00,3,78.47,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:31.209087+00:00,0,78.67,32.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:31.209087+00:00,1,77.67,37.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:31.209087+00:00,2,77.74,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:31.209087+00:00,3,78.52,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:32.288725+00:00,0,78.68,32.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:32.288725+00:00,1,77.71,37.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:32.288725+00:00,2,77.76,35.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:32.288725+00:00,3,78.56,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:33.366142+00:00,0,78.69,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:32:33.366142+00:00,1,77.68,37.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
