iso_timestamp,timestamp,index,uuid,name,power.draw,power.limit,utilization.gpu,utilization.memory,memory.used,memory.free,memory.total,clocks.sm,clocks.mem,clocks.gr,temperature.gpu,pstate,ecc.errors.corrected.volatile.total,ecc.errors.uncorrected.volatile.total,clocks_throttle_reasons.sw_power_cap,clocks_throttle_reasons.hw_slowdown,clocks_throttle_reasons.hw_thermal_slowdown,clocks_throttle_reasons.hw_power_brake_slowdown,clocks_throttle_reasons.sw_thermal_slowdown,clocks_throttle_reasons.sync_boost,actual_interval_ms
2026-07-30T16:59:39.673296,2026/07/30 16:59:39.586,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.96,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,242.983
2026-07-30T16:59:39.920345,2026/07/30 16:59:39.829,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,185.0,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,238.162
2026-07-30T16:59:40.170909,2026/07/30 16:59:40.078,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,185.02,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,253.561
2026-07-30T16:59:40.413964,2026/07/30 16:59:40.330,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,185.03,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,248.016
2026-07-30T16:59:40.672503,2026/07/30 16:59:40.577,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,185.03,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,251.531
2026-07-30T16:59:40.911294,2026/07/30 16:59:40.822,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,185.03,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,243.527
2026-07-30T16:59:41.139489,2026/07/30 16:59:41.057,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,185.03,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,236.101
2026-07-30T16:59:41.380923,2026/07/30 16:59:41.299,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.99,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,239.49
2026-07-30T16:59:41.611138,2026/07/30 16:59:41.526,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.98,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,229.328
2026-07-30T16:59:41.845048,2026/07/30 16:59:41.759,1,GPU-8411eb10-e97e-f7aa-98e7-606b298432f3,NVIDIA B200,184.96,1000.0,0.0,0.0,0.0,182632.0,183359.0,120.0,3996.0,120.0,30.0,P0,0,0,Not Active,Not Active,Not Active,Not Active,Not Active,Not Active,229.427
