timestamp,gpu_index,power_watts,temp_c,gpu_util,vram_used_mb,sm_clock_mhz,mem_clock_mhz,pcie_gen,ecc_corrected_total,ecc_uncorrectable_total
2026-09-20T00:37:17.134977+00:00,3,78.63,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:18.209536+00:00,0,78.95,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:18.209536+00:00,1,78.36,39.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:18.209536+00:00,2,78.05,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:18.209536+00:00,3,78.56,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:19.282934+00:00,0,78.93,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:19.282934+00:00,1,78.37,39.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:19.282934+00:00,2,78.04,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:19.282934+00:00,3,78.61,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:20.356584+00:00,0,78.94,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:20.356584+00:00,1,78.34,39.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:20.356584+00:00,2,78.08,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:20.356584+00:00,3,78.61,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:21.431939+00:00,0,78.91,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:21.431939+00:00,1,78.36,39.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:21.431939+00:00,2,78.08,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:21.431939+00:00,3,78.61,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:22.557055+00:00,0,78.89,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:22.557055+00:00,1,78.38,39.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:22.557055+00:00,2,78.04,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:22.557055+00:00,3,78.58,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:23.630886+00:00,0,78.89,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:23.630886+00:00,1,78.38,39.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:23.630886+00:00,2,78.07,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:23.630886+00:00,3,78.64,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:24.704197+00:00,0,78.89,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:24.704197+00:00,1,78.38,39.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:24.704197+00:00,2,78.07,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:24.704197+00:00,3,78.6,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:25.778587+00:00,0,78.85,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:25.778587+00:00,1,78.35,39.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:25.778587+00:00,2,78.06,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:25.778587+00:00,3,78.62,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:26.858811+00:00,0,78.86,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:26.858811+00:00,1,78.36,39.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:26.858811+00:00,2,78.05,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:26.858811+00:00,3,78.57,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:27.937666+00:00,0,78.82,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:27.937666+00:00,1,78.31,39.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:27.937666+00:00,2,78.06,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:27.937666+00:00,3,78.56,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:29.012390+00:00,0,78.83,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:29.012390+00:00,1,78.34,39.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:29.012390+00:00,2,78.06,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:29.012390+00:00,3,78.49,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:30.088098+00:00,0,78.79,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:30.088098+00:00,1,78.31,39.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:30.088098+00:00,2,78.06,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:30.088098+00:00,3,78.45,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:31.165280+00:00,0,78.8,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:31.165280+00:00,1,78.34,39.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:31.165280+00:00,2,78.08,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:31.165280+00:00,3,78.59,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:32.240741+00:00,0,78.8,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:32.240741+00:00,1,78.31,39.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:32.240741+00:00,2,78.04,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:32.240741+00:00,3,78.62,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:33.322825+00:00,0,78.86,33.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:33.322825+00:00,1,78.34,39.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
2026-09-20T00:37:33.322825+00:00,2,78.05,36.0,0.0,1.0,345.0,3201.0,5.0,0.0,0.0
